"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
8.4647333187847e-42,0.904349550705085,0.331,0.024,1.96644219728687e-37,"Progenitor T cell","C21orf58"
9.3502978696024e-42,0.776132151451022,0.321,0.019,2.17216769808733e-37,"Progenitor T cell","CENPW"
3.41877379609434e-41,0.876914474389649,0.44,0.067,7.94215340570676e-37,"Progenitor T cell","CENPU"
5.39603897454974e-41,0.76938912384748,0.331,0.024,1.25355381417765e-36,"Progenitor T cell","BUB1B"
1.67300421571914e-40,0.874840217855763,0.321,0.022,3.88655609353713e-36,"Progenitor T cell","CCNB1"
1.85086159201568e-39,0.744915011068417,0.308,0.019,4.29973656441162e-35,"Progenitor T cell","HJURP"
4.95007925827281e-39,0.879901115356233,0.404,0.06,1.14995291248936e-34,"Progenitor T cell","CCDC34"
1.07938795800681e-38,1.23039043103791,0.825,0.538,2.50752616524562e-34,"Progenitor T cell","HIST1H1E"
1.10049278151891e-36,0.668077636553302,0.94,0.617,2.55655478074657e-32,"Progenitor T cell","DEK"
1.42579771466265e-36,0.72915597887746,0.891,0.514,3.3122706709328e-32,"Progenitor T cell","ANP32B"
1.84727245391761e-36,0.56051753143047,0.977,0.83,4.291398637696e-32,"Progenitor T cell","CBX3"
5.13802038458988e-36,0.774319848123919,0.318,0.031,1.19361351554407e-31,"Progenitor T cell","NCAPG2"
8.16095842625395e-36,0.878782162655273,0.526,0.135,1.89587225200306e-31,"Progenitor T cell","KIF20B"
2.76162125148256e-35,0.72060714314452,0.315,0.031,6.41552232931913e-31,"Progenitor T cell","NCAPH"
6.5764503657216e-35,0.857101343162588,0.437,0.09,1.52777518446078e-30,"Progenitor T cell","PCNA"
9.5523101189379e-35,0.685270355338266,0.328,0.037,2.21909716373046e-30,"Progenitor T cell","UBE2T"
4.81703548696983e-34,0.738337358552107,0.49,0.111,1.11904551397796e-29,"Progenitor T cell","CENPK"
7.03061384931451e-34,0.910812804525407,0.762,0.359,1.63328190333425e-29,"Progenitor T cell","HIST1H1C"
1.00035546149716e-33,0.782386782204336,0.361,0.054,2.32392577260406e-29,"Progenitor T cell","ATAD5"
2.35021607880356e-32,0.859542740791294,0.523,0.146,5.45978697266854e-28,"Progenitor T cell","CKS2"
2.64930363360517e-32,0.736841186896836,0.51,0.132,6.15459727122816e-28,"Progenitor T cell","FAM111A"
2.29125826435416e-31,0.676271860169182,0.407,0.081,5.32282207392115e-27,"Progenitor T cell","YEATS4"
3.28319427784503e-31,0.712055997895625,0.315,0.042,7.62718862686179e-27,"Progenitor T cell","HMGB3"
3.56098273226708e-31,0.616806962930581,0.424,0.087,8.27251898532964e-27,"Progenitor T cell","HMGN2P5"
9.73938198466359e-31,0.860771540228396,0.457,0.117,2.2625558288572e-26,"Progenitor T cell","HELLS"
4.14125435088672e-30,0.847520563116685,0.411,0.093,9.62054798254495e-26,"Progenitor T cell","KPNA2"
4.64483046256582e-30,0.780299644231507,0.616,0.227,1.07904056475867e-25,"Progenitor T cell","CKAP2"
4.92630288066697e-30,0.647479153235479,0.301,0.039,1.14442942220774e-25,"Progenitor T cell","KIF22"
7.39568401027368e-30,0.704392206387369,0.662,0.248,1.71809135242668e-25,"Progenitor T cell","USP1"
1.18911939506305e-29,0.706675354787497,0.401,0.084,2.76244326667098e-25,"Progenitor T cell","CENPM"
2.48215462273961e-29,0.712792506905092,0.828,0.486,5.76629340408639e-25,"Progenitor T cell","RAD21"
9.0699325150568e-29,0.708457742298342,0.351,0.064,2.10703602257285e-24,"Progenitor T cell","VRK1"
1.09729768187933e-28,0.674902594875756,0.358,0.067,2.54913224477386e-24,"Progenitor T cell","UBE2S"
1.58860540934083e-28,0.616047909643686,0.391,0.082,3.69048922643968e-24,"Progenitor T cell","TMEM106C"
1.80829913077111e-28,0.64865764834303,0.589,0.199,4.20085971069436e-24,"Progenitor T cell","RPA3"
3.7767908639109e-28,0.641393404689288,0.328,0.054,8.77386285595141e-24,"Progenitor T cell","RFC3"
7.30108457542616e-28,0.580464927459387,0.348,0.064,1.69611495771725e-23,"Progenitor T cell","HIRIP3"
7.62936810894516e-28,0.675881225995276,0.447,0.117,1.77237850538905e-23,"Progenitor T cell","GMNN"
1.58565519548559e-27,0.648234343095891,0.321,0.054,3.68363558463258e-23,"Progenitor T cell","RRM1"
3.32504762417794e-27,0.731883883319156,0.321,0.057,7.72441813572777e-23,"Progenitor T cell","HIST1H2AH"
6.18997974312759e-27,0.691720956181933,0.669,0.287,1.43799419412597e-22,"Progenitor T cell","PTTG1"
1.09705781311143e-25,0.61616956607501,0.341,0.069,2.54857500563915e-21,"Progenitor T cell","MCM4"
1.32955091411459e-25,0.632937268659195,0.596,0.22,3.0886797285796e-21,"Progenitor T cell","CBX5"
1.76006410536021e-25,0.606865371631176,0.864,0.543,4.08880492316231e-21,"Progenitor T cell","CALM2"
1.7870402288214e-25,0.620066268002221,0.646,0.262,4.151473155575e-21,"Progenitor T cell","ANAPC11"
6.63600058638145e-25,0.630138625447006,0.705,0.32,1.54160929622227e-20,"Progenitor T cell","NASP"
8.07103772681896e-25,0.575769349237749,0.447,0.124,1.87498277431731e-20,"Progenitor T cell","DCXR"
1.02683191221545e-24,0.64735076104556,0.699,0.329,2.38543321526772e-20,"Progenitor T cell","JPT1"
3.56414555682856e-24,0.58197729403211,0.341,0.075,8.27986654306843e-20,"Progenitor T cell","DLEU2"
3.9450063415366e-24,0.576357077820262,0.768,0.381,9.16464423202367e-20,"Progenitor T cell","H2AFY"
3.9715552091816e-24,0.554535936733518,0.891,0.611,9.22631990644978e-20,"Progenitor T cell","PPIA"
4.15453557480955e-24,0.516965336356276,0.778,0.375,9.65140159384007e-20,"Progenitor T cell","MZT2B"
9.55918681160664e-24,0.634272016885128,0.705,0.33,2.22069468820434e-19,"Progenitor T cell","RANBP1"
1.4154129288061e-23,0.549713010895174,0.427,0.12,3.28814577490944e-19,"Progenitor T cell","CENPX"
2.3027451627732e-23,0.622174411302609,0.629,0.259,5.34950728763841e-19,"Progenitor T cell","SIVA1"
6.94495341056223e-23,0.627144845830149,0.709,0.335,1.61338212680771e-18,"Progenitor T cell","DNMT1"
3.43255878522007e-22,0.521572949635035,0.901,0.628,7.97417731394475e-18,"Progenitor T cell","YBX1"
1.48340983559365e-21,0.693933734651145,0.308,0.07,3.44610938906761e-17,"Progenitor T cell","HIST1H4B"
1.78357453852723e-21,0.579399756500302,0.646,0.29,4.1434220104526e-17,"Progenitor T cell","LBR"
2.42964380688334e-21,0.547974414067401,0.728,0.383,5.64430552777068e-17,"Progenitor T cell","SLC25A5"
2.66964387334506e-21,0.581465501765942,0.5,0.179,6.20184968216791e-17,"Progenitor T cell","DBF4"
2.70887929260176e-21,0.546434614359754,0.341,0.084,6.29299748464314e-17,"Progenitor T cell","CKAP5"
3.87013884338638e-21,0.54039627413454,0.576,0.235,8.99071954707089e-17,"Progenitor T cell","C12orf75"
4.38319588332647e-21,0.603250418627134,0.427,0.133,1.01826023565557e-16,"Progenitor T cell","HIST2H2AC"
1.0707997283286e-20,0.61484006424839,0.454,0.154,2.48757484888018e-16,"Progenitor T cell","TUBA1C"
1.83622407036757e-20,0.601794143868426,0.606,0.271,4.26573213787089e-16,"Progenitor T cell","SNRPD1"
1.92741810156642e-20,0.597889260148485,0.712,0.363,4.47758499174895e-16,"Progenitor T cell","RAN"
2.66520035585648e-20,0.547054551361576,0.566,0.232,6.19152694669018e-16,"Progenitor T cell","CCDC167"
1.73639093074686e-19,0.51870770838453,0.354,0.099,4.03380977121804e-15,"Progenitor T cell","MCM7"
1.86327009813185e-18,0.609361265689932,0.546,0.236,4.32856276497011e-14,"Progenitor T cell","NUCB2"
6.93283410456479e-18,0.500865052076756,0.483,0.182,1.61056669083145e-13,"Progenitor T cell","DDX39A"
9.70971348002921e-18,0.532852986390104,0.669,0.344,2.25566353854559e-13,"Progenitor T cell","SSRP1"
2.511032408384e-17,0.522467393465224,0.427,0.157,5.83337938791687e-13,"Progenitor T cell","SLBP"
